SaleLineID,InvoiceID,DateKey,ProductID,QuantitySold,UnitSellingPrice,DiscountAmount,TaxAmount,LineTotal,PaymentMethod
SL00012367,INV202404963,20241207,P000399,1,4.99,0,0.6,5.59,Credit
SL00012368,INV202404964,20241207,P000141,3,1.79,0,0,5.37,Debit
SL00012369,INV202404964,20241207,P000123,1,7.19,1.44,0,5.75,Debit
SL00012370,INV202404965,20241207,P000371,3,4.29,0,1.54,14.41,Debit
SL00012371,INV202404966,20241207,P000791,3,12.99,0,4.68,43.65,Credit
SL00012372,INV202404966,20241207,P000597,2,7.99,0,1.92,17.9,Credit
SL00012373,INV202404966,20241207,P000827,2,10.99,0,2.64,24.62,Credit
SL00012374,INV202404967,20241207,P000815,3,14.49,0,5.22,48.69,Debit
SL00012375,INV202404967,20241207,P000816,1,16.49,0,1.98,18.47,Debit
SL00012376,INV202404967,20241207,P000018,1,9.49,0,0,9.49,Debit
SL00012377,INV202404967,20241207,P000400,1,5.29,0,0.63,5.92,Debit
SL00012378,INV202404968,20241207,P000849,1,9.99,0,1.2,11.19,Debit
SL00012379,INV202404969,20241207,P000262,2,5.79,0,1.39,12.97,Credit
SL00012380,INV202404969,20241207,P000362,3,3.99,0,1.44,13.41,Credit
SL00012381,INV202404970,20241207,P000808,1,4.99,0,0.6,5.59,Credit
SL00012382,INV202404970,20241207,P000133,2,1.89,0,0,3.78,Credit
SL00012383,INV202404970,20241207,P000022,3,9.29,0,0,27.87,Credit
SL00012384,INV202404971,20241207,P000819,2,8.49,0,2.04,19.02,Debit
SL00012385,INV202404972,20241207,P000621,1,7.49,0,0.9,8.39,Credit
SL00012386,INV202404972,20241207,P000354,2,5.99,0,1.44,13.42,Credit
SL00012387,INV202404973,20241207,P000148,2,6.99,7.11,0,6.87,Debit
SL00012388,INV202404973,20241207,P000309,1,5.79,0,0.69,6.48,Debit
SL00012389,INV202404974,20241207,P000243,2,5.99,0,1.44,13.42,Debit
SL00012390,INV202404975,20241208,P000719,2,4.99,0,1.2,11.18,Debit
SL00012391,INV202404975,20241208,P000670,1,18.49,0,0,18.49,Debit
SL00012392,INV202404976,20241208,P000018,2,9.49,0,0,18.98,Credit
SL00012393,INV202404976,20241208,P000819,2,8.49,0,2.04,19.02,Credit
SL00012394,INV202404977,20241208,P000577,2,7.19,0,0,14.38,Debit
SL00012395,INV202404977,20241208,P000639,2,14.49,0,3.48,32.46,Debit
SL00012396,INV202404977,20241208,P000821,3,4.99,0.8,1.7,15.87,Debit
SL00012397,INV202404978,20241208,P000046,1,4.29,0,0,4.29,Credit
SL00012398,INV202404978,20241208,P000630,1,5.29,0,0.63,5.92,Credit
SL00012399,INV202404978,20241208,P000453,3,8.79,0,0,26.37,Credit
SL00012400,INV202404979,20241208,P000775,3,4.49,0,1.62,15.09,Debit
SL00012401,INV202404979,20241208,P000421,2,4.99,0,1.2,11.18,Debit
SL00012402,INV202404979,20241208,P000388,1,2.09,0,0.25,2.34,Debit
SL00012403,INV202404980,20241208,P000018,3,9.49,0,0,28.47,Debit
SL00012404,INV202404980,20241208,P000129,1,6.49,0,0,6.49,Debit
SL00012405,INV202404980,20241208,P000116,1,5.09,0,0,5.09,Debit
SL00012406,INV202404981,20241208,P000583,1,7.19,0,0,7.19,Debit
SL00012407,INV202404981,20241208,P000697,1,30.99,0,0,30.99,Debit
SL00012408,INV202404981,20241208,P000020,3,9.29,0,0,27.87,Debit
SL00012409,INV202404981,20241208,P000621,2,7.49,0,1.8,16.78,Debit
SL00012410,INV202404982,20241208,P000118,3,5.99,0,0,17.97,Debit
SL00012411,INV202404982,20241208,P000722,2,4.79,0,1.15,10.73,Debit
SL00012412,INV202404983,20241208,P000441,3,5.99,0,2.16,20.13,Credit
SL00012413,INV202404984,20241208,P000822,2,14.49,0,3.48,32.46,Debit
SL00012414,INV202404984,20241208,P000772,3,4.49,1,1.5,13.97,Debit
SL00012415,INV202404984,20241208,P000124,3,7.79,0,0,23.37,Debit
SL00012416,INV202404985,20241208,P000293,2,2.99,0,0.72,6.7,Credit
SL00012417,INV202404985,20241208,P000790,3,9.99,0,3.6,33.57,Credit
SL00012418,INV202404985,20241208,P000154,1,5.99,0,0,5.99,Credit
SL00012419,INV202404986,20241208,P000789,3,9.99,0,3.6,33.57,Debit
SL00012420,INV202404986,20241208,P000688,3,18.99,0,0,56.97,Debit
SL00012421,INV202404986,20241208,P000233,1,8.99,0,1.08,10.07,Debit
SL00012422,INV202404987,20241208,P000667,1,42.99,0,0,42.99,Debit
SL00012423,INV202404987,20241208,P000300,1,4.29,0,0.51,4.8,Debit
SL00012424,INV202404987,20241208,P000098,2,3.89,0,0,7.78,Debit
SL00012425,INV202404987,20241208,P000533,1,1.79,0,0,1.79,Debit
SL00012426,INV202404988,20241208,P000654,3,15.99,0,0,47.97,Debit
SL00012427,INV202404988,20241208,P000570,1,7.99,0,0,7.99,Debit
SL00012428,INV202404989,20241208,P000125,1,7.49,0,0,7.49,Debit
SL00012429,INV202404990,20241208,P000413,1,2.99,0,0.36,3.35,Credit
SL00012430,INV202404990,20241208,P000563,2,4.99,0,0,9.98,Credit
SL00012431,INV202404991,20241208,P000254,3,12.49,8.01,3.54,33,Cash
SL00012432,INV202404991,20241208,P000422,1,4.99,0,0.6,5.59,Cash
SL00012433,INV202404992,20241208,P000567,2,5.79,0,0,11.58,Debit
SL00012434,INV202404992,20241208,P000656,1,35.99,0,0,35.99,Debit
SL00012435,INV202404992,20241208,P000206,1,4.29,0,0,4.29,Debit
SL00012436,INV202404992,20241208,P000119,2,5.09,0,0,10.18,Debit
SL00012437,INV202404993,20241208,P000613,1,7.29,2.33,0.6,5.56,Debit
SL00012438,INV202404994,20241208,P000133,1,1.89,0,0,1.89,Credit
SL00012439,INV202404994,20241208,P000134,1,1.29,0,0,1.29,Credit
SL00012440,INV202404994,20241208,P000190,3,1.89,0,0,5.67,Credit
SL00012441,INV202404995,20241209,P000204,2,3.19,1.91,0,4.47,Debit
SL00012442,INV202404995,20241209,P000116,2,5.09,0,0,10.18,Debit
SL00012443,INV202404995,20241209,P000500,2,4.79,0,0,9.58,Debit
SL00012444,INV202404995,20241209,P000467,2,2.29,0,0,4.58,Debit
SL00012445,INV202404996,20241209,P000027,3,8.69,0,0,26.07,Debit
SL00012446,INV202404997,20241209,P000536,2,6.49,0,0,12.98,Debit
SL00012447,INV202404997,20241209,P000744,2,5.79,0,1.39,12.97,Debit
SL00012448,INV202404997,20241209,P000341,2,5.69,0,1.37,12.75,Debit
SL00012449,INV202404997,20241209,P000345,3,7.99,0,2.88,26.85,Debit
SL00012450,INV202404998,20241209,P000318,1,12.99,0,1.56,14.55,Credit
SL00012451,INV202404998,20241209,P000375,1,4.49,0,0.54,5.03,Credit
SL00012452,INV202404998,20241209,P000775,1,4.49,0,0.54,5.03,Credit
SL00012453,INV202404999,20241209,P000612,1,13.49,0,1.62,15.11,Debit
SL00012454,INV202404999,20241209,P000589,1,3.49,0.7,0,2.79,Debit
SL00012455,INV202405000,20241209,P000641,3,15.99,0,0,47.97,Cash
SL00012456,INV202405000,20241209,P000801,1,7.99,1.41,0.79,7.37,Cash
SL00012457,INV202405000,20241209,P000335,2,4.79,0,1.15,10.73,Cash
SL00012458,INV202405001,20241209,P000165,1,1.49,0,0,1.49,Debit
SL00012459,INV202405001,20241209,P000181,3,7.99,0,0,23.97,Debit
SL00012460,INV202405002,20241209,P000335,2,4.79,0,1.15,10.73,Debit
SL00012461,INV202405003,20241209,P000079,3,4.19,0,0,12.57,Credit
SL00012462,INV202405003,20241209,P000384,3,1.79,0,0.64,6.01,Credit
SL00012463,INV202405004,20241209,P000332,2,4.79,2.31,0.87,8.14,Debit
SL00012464,INV202405004,20241209,P000074,3,4.79,0,0,14.37,Debit
SL00012465,INV202405005,20241209,P000469,1,2.49,0,0,2.49,Debit
SL00012466,INV202405005,20241209,P000149,2,1.49,0,0,2.98,Debit
SL00012467,INV202405006,20241209,P000449,3,4.29,0,1.54,14.41,Debit
SL00012468,INV202405006,20241209,P000439,1,7.99,3.08,0.59,5.5,Debit
SL00012469,INV202405007,20241209,P000268,2,6.29,0,1.51,14.09,Debit
SL00012470,INV202405007,20241209,P000104,3,5.19,0,0,15.57,Debit
SL00012471,INV202405007,20241209,P000314,1,11.29,0,1.35,12.64,Debit
SL00012472,INV202405007,20241209,P000742,2,9.99,0,2.4,22.38,Debit
SL00012473,INV202405008,20241209,P000810,1,4.99,1,0,3.99,Debit
SL00012474,INV202405008,20241209,P000647,3,18.99,0,0,56.97,Debit
SL00012475,INV202405008,20241209,P000255,3,13.29,8.59,3.75,35.03,Debit
SL00012476,INV202405008,20241209,P000116,1,5.09,0,0,5.09,Debit
SL00012477,INV202405009,20241209,P000327,3,8.79,0,3.16,29.53,Debit
SL00012478,INV202405009,20241209,P000079,2,4.19,0,0,8.38,Debit
SL00012479,INV202405009,20241209,P000784,1,7.19,0,0.86,8.05,Debit
SL00012480,INV202405010,20241209,P000084,3,6.49,2.56,0,16.91,Debit
SL00012481,INV202405010,20241209,P000176,3,4.29,0,0,12.87,Debit
SL00012482,INV202405010,20241209,P000039,1,6.29,0,0,6.29,Debit
SL00012483,INV202405010,20241209,P000799,3,7.99,0.63,2.8,26.14,Debit
SL00012484,INV202405011,20241210,P000258,2,5.99,0,1.44,13.42,Debit
SL00012485,INV202405012,20241210,P000136,2,1.79,0,0,3.58,Debit
SL00012486,INV202405012,20241210,P000143,3,3.59,0,0,10.77,Debit
SL00012487,INV202405012,20241210,P000592,3,6.79,0,2.44,22.81,Debit
SL00012488,INV202405012,20241210,P000090,3,18.99,0,0,56.97,Debit
SL00012489,INV202405013,20241210,P000379,2,6.49,0,1.56,14.54,Debit
SL00012490,INV202405013,20241210,P000667,1,42.99,0,0,42.99,Debit
SL00012491,INV202405013,20241210,P000687,1,18.49,0,0,18.49,Debit
SL00012492,INV202405014,20241210,P000649,3,37.99,0,0,113.97,Credit
SL00012493,INV202405014,20241210,P000616,3,7.69,0,2.77,25.84,Credit
SL00012494,INV202405015,20241210,P000799,2,7.99,0,1.92,17.9,Debit
SL00012495,INV202405015,20241210,P000255,3,13.29,0,4.78,44.65,Debit
SL00012496,INV202405015,20241210,P000677,2,16.99,0,0,33.98,Debit
SL00012497,INV202405015,20241210,P000038,1,6.19,0,0,6.19,Debit
SL00012498,INV202405016,20241210,P000280,1,3.59,0,0.43,4.02,Debit
SL00012499,INV202405016,20241210,P000740,3,4.99,0,1.8,16.77,Debit
SL00012500,INV202405016,20241210,P000411,2,5.99,0,1.44,13.42,Debit
SL00012501,INV202405016,20241210,P000822,2,14.49,9.77,2.31,21.52,Debit
SL00012502,INV202405017,20241210,P000407,2,4.49,0,1.08,10.06,Credit
SL00012503,INV202405018,20241210,P000015,1,8.49,0,0,8.49,Debit
SL00012504,INV202405018,20241210,P000715,3,20.99,0,7.56,70.53,Debit
SL00012505,INV202405019,20241210,P000184,2,5.69,0,0,11.38,Debit
SL00012506,INV202405019,20241210,P000218,3,9.99,0,3.6,33.57,Debit
SL00012507,INV202405019,20241210,P000821,3,4.99,0,1.8,16.77,Debit
SL00012508,INV202405019,20241210,P000736,3,6.19,0,2.23,20.8,Debit
SL00012509,INV202405020,20241210,P000360,3,8.79,0,3.16,29.53,Debit
SL00012510,INV202405020,20241210,P000145,1,3.69,0,0,3.69,Debit
SL00012511,INV202405020,20241210,P000721,3,19.99,0,7.2,67.17,Debit
SL00012512,INV202405020,20241210,P000059,3,8.49,0,0,25.47,Debit
SL00012513,INV202405021,20241210,P000388,2,2.09,0,0.5,4.68,Credit
SL00012514,INV202405021,20241210,P000580,2,1.69,0,0,3.38,Credit
SL00012515,INV202405021,20241210,P000831,1,12.99,3.66,1.12,10.45,Credit
SL00012516,INV202405021,20241210,P000240,2,9.29,0,2.23,20.81,Credit
SL00012517,INV202405022,20241210,P000465,3,4.99,0,0,14.97,Credit
SL00012518,INV202405022,20241210,P000048,3,5.69,0,0,17.07,Credit
SL00012519,INV202405022,20241210,P000081,2,4.29,0,0,8.58,Credit
SL00012520,INV202405023,20241210,P000710,2,28.99,0,0,57.98,Credit
SL00012521,INV202405023,20241210,P000550,2,1.99,0,0,3.98,Credit
SL00012522,INV202405023,20241210,P000271,2,3.49,0,0.84,7.82,Credit
SL00012523,INV202405024,20241210,P000641,2,15.99,0,0,31.98,Debit
SL00012524,INV202405025,20241210,P000683,3,10.49,3.99,0,27.48,Credit
SL00012525,INV202405026,20241210,P000556,1,7.19,0,0,7.19,Debit
SL00012526,INV202405027,20241210,P000357,1,8.79,0,1.05,9.84,Credit
SL00012527,INV202405027,20241210,P000712,2,19.49,0,4.68,43.66,Credit
SL00012528,INV202405027,20241210,P000711,2,18.99,0,4.56,42.54,Credit
SL00012529,INV202405028,20241211,P000171,1,2.49,0,0,2.49,Debit
SL00012530,INV202405028,20241211,P000746,2,7.19,0,1.73,16.11,Debit
SL00012531,INV202405028,20241211,P000445,3,3.19,0,1.15,10.72,Debit
SL00012532,INV202405028,20241211,P000218,1,9.99,0,1.2,11.19,Debit
SL00012533,INV202405029,20241211,P000025,1,7.79,0,0,7.79,Credit
SL00012534,INV202405029,20241211,P000570,3,7.99,0,0,23.97,Credit
SL00012535,INV202405029,20241211,P000505,1,4.99,0,0,4.99,Credit
SL00012536,INV202405029,20241211,P000725,3,11.99,5.07,3.71,34.61,Credit
SL00012537,INV202405030,20241211,P000521,3,3.29,0,0,9.87,Cash
SL00012538,INV202405030,20241211,P000690,3,15.49,0,0,46.47,Cash
SL00012539,INV202405031,20241211,P000676,3,11.49,4.07,0,30.4,Debit
SL00012540,INV202405031,20241211,P000199,2,4.29,4.55,0,4.03,Debit
SL00012541,INV202405031,20241211,P000204,1,3.19,0,0,3.19,Debit
SL00012542,INV202405031,20241211,P000224,1,5.69,3.37,0.28,2.6,Debit
SL00012543,INV202405032,20241211,P000066,1,7.49,0.83,0,6.66,Debit
SL00012544,INV202405032,20241211,P000123,2,7.19,0,0,14.38,Debit
SL00012545,INV202405032,20241211,P000294,1,2.99,0.6,0,2.39,Debit
SL00012546,INV202405032,20241211,P000813,3,5.79,0,2.08,19.45,Debit
SL00012547,INV202405033,20241211,P000684,3,8.49,6.73,0,18.74,Debit
SL00012548,INV202405033,20241211,P000552,1,7.19,0,0,7.19,Debit
SL00012549,INV202405033,20241211,P000657,1,32.99,0,0,32.99,Debit
SL00012550,INV202405034,20241211,P000004,2,7.29,0,0,14.58,Debit
SL00012551,INV202405034,20241211,P000660,1,33.99,0,0,33.99,Debit
SL00012552,INV202405035,20241211,P000442,3,5.79,0,2.08,19.45,Debit
SL00012553,INV202405035,20241211,P000097,2,4.49,0,0,8.98,Debit
SL00012554,INV202405036,20241211,P000359,1,8.79,0,1.05,9.84,Debit
SL00012555,INV202405037,20241211,P000089,2,6.49,0,0,12.98,Debit
SL00012556,INV202405037,20241211,P000496,1,7.69,0,0,7.69,Debit
SL00012557,INV202405037,20241211,P000608,1,5.29,4.99,0.04,0.34,Debit
SL00012558,INV202405037,20241211,P000090,3,18.99,5.06,0,51.91,Debit
SL00012559,INV202405038,20241211,P000495,2,7.29,4.78,0,9.8,Cash
SL00012560,INV202405038,20241211,P000485,1,6.49,0,0,6.49,Cash
SL00012561,INV202405039,20241211,P000058,3,10.49,0,0,31.47,Cash
SL00012562,INV202405040,20241211,P000625,3,6.29,1.14,2.13,19.86,Credit
SL00012563,INV202405040,20241211,P000069,2,8.49,0,0,16.98,Credit
SL00012564,INV202405040,20241211,P000843,3,15.99,0,5.76,53.73,Credit
SL00012565,INV202405041,20241212,P000609,3,5.99,0,2.16,20.13,Cash
SL00012566,INV202405041,20241212,P000715,2,20.99,0,5.04,47.02,Cash
SL00012567,INV202405041,20241212,P000748,1,4.99,3.35,0.2,1.84,Cash
SL00012568,INV202405042,20241212,P000184,1,5.69,0,0,5.69,Credit
SL00012569,INV202405042,20241212,P000523,1,1.79,0,0,1.79,Credit
SL00012570,INV202405042,20241212,P000025,1,7.79,0,0,7.79,Credit
SL00012571,INV202405042,20241212,P000039,3,6.29,7.26,0,11.61,Credit
SL00012572,INV202405043,20241212,P000282,3,3.69,0,1.33,12.4,Credit
SL00012573,INV202405043,20241212,P000467,3,2.29,0,0,6.87,Credit
SL00012574,INV202405044,20241212,P000032,3,7.29,2.46,0,19.41,Debit
SL00012575,INV202405044,20241212,P000642,1,8.99,4.96,0,4.03,Debit
SL00012576,INV202405045,20241212,P000513,3,10.99,0,0,32.97,Cash
SL00012577,INV202405045,20241212,P000268,2,6.29,0,1.51,14.09,Cash
SL00012578,INV202405045,20241212,P000816,3,16.49,0,5.94,55.41,Cash
SL00012579,INV202405045,20241212,P000538,2,5.79,0,0,11.58,Cash
SL00012580,INV202405046,20241212,P000047,1,6.19,0,0,6.19,Credit
SL00012581,INV202405046,20241212,P000131,2,5.99,0,0,11.98,Credit
SL00012582,INV202405046,20241212,P000683,2,10.49,0,0,20.98,Credit
SL00012583,INV202405046,20241212,P000718,3,14.49,0,5.22,48.69,Credit
SL00012584,INV202405047,20241212,P000696,2,9.99,0,0,19.98,Debit
SL00012585,INV202405047,20241212,P000276,2,3.49,0,0.84,7.82,Debit
SL00012586,INV202405047,20241212,P000243,1,5.99,0,0.72,6.71,Debit
SL00012587,INV202405047,20241212,P000473,1,2.49,0,0,2.49,Debit
SL00012588,INV202405048,20241212,P000213,1,9.49,0,1.14,10.63,Debit
SL00012589,INV202405048,20241212,P000447,3,4.49,6.56,0.83,7.74,Debit
SL00012590,INV202405048,20241212,P000234,3,9.29,0,3.34,31.21,Debit
SL00012591,INV202405048,20241212,P000478,3,2.69,2.75,0,5.32,Debit
SL00012592,INV202405049,20241212,P000332,3,4.79,0,1.72,16.09,Credit
SL00012593,INV202405049,20241212,P000011,2,5.69,0,0,11.38,Credit
SL00012594,INV202405049,20241212,P000645,3,12.49,0,0,37.47,Credit
SL00012595,INV202405050,20241212,P000751,2,7.99,0,1.92,17.9,Debit
SL00012596,INV202405051,20241212,P000820,3,5.79,0,2.08,19.45,Credit
SL00012597,INV202405052,20241212,P000605,1,7.99,0.57,0.89,8.31,Debit
SL00012598,INV202405053,20241212,P000695,2,10.99,0,0,21.98,Cash
SL00012599,INV202405053,20241212,P000040,3,6.29,0,0,18.87,Cash
SL00012600,INV202405053,20241212,P000549,1,2.29,0.46,0,1.83,Cash
SL00012601,INV202405054,20241213,P000374,1,3.89,0,0.47,4.36,Credit
SL00012602,INV202405054,20241213,P000027,3,8.69,2.08,0,23.99,Credit
SL00012603,INV202405054,20241213,P000386,3,2.09,0,0.75,7.02,Credit
SL00012604,INV202405055,20241213,P000108,1,7.49,0,0,7.49,Credit
SL00012605,INV202405055,20241213,P000071,3,3.79,0,0,11.37,Credit
SL00012606,INV202405056,20241213,P000164,1,7.49,0,0,7.49,Debit
SL00012607,INV202405056,20241213,P000649,2,37.99,0,0,75.98,Debit
SL00012608,INV202405057,20241213,P000430,2,2.39,0,0.57,5.35,Debit
SL00012609,INV202405057,20241213,P000663,3,27.49,8.23,0,74.24,Debit
SL00012610,INV202405058,20241213,P000450,3,4.49,0,1.62,15.09,Debit
SL00012611,INV202405058,20241213,P000701,3,10.99,0,0,32.97,Debit
SL00012612,INV202405059,20241213,P000425,2,5.29,0,1.27,11.85,Debit
SL00012613,INV202405059,20241213,P000272,3,3.49,0,1.26,11.73,Debit
SL00012614,INV202405059,20241213,P000840,2,8.49,0,2.04,19.02,Debit
SL00012615,INV202405059,20241213,P000045,2,4.29,0,0,8.58,Debit
SL00012616,INV202405060,20241213,P000222,3,5.29,8.16,0.93,8.64,Credit
SL00012617,INV202405061,20241213,P000477,2,2.69,0,0,5.38,Debit
SL00012618,INV202405061,20241213,P000133,3,1.89,5.19,0,0.48,Debit
SL00012619,INV202405062,20241213,P000540,3,4.29,0,0,12.87,Cash
SL00012620,INV202405062,20241213,P000714,1,21.99,0,2.64,24.63,Cash
SL00012621,INV202405062,20241213,P000252,2,11.49,0,2.76,25.74,Cash
SL00012622,INV202405063,20241213,P000374,2,3.89,0,0.93,8.71,Debit
SL00012623,INV202405063,20241213,P000632,2,11.49,0,2.76,25.74,Debit
SL00012624,INV202405064,20241213,P000608,2,5.29,0,1.27,11.85,Debit
SL00012625,INV202405064,20241213,P000797,1,7.69,0,0.92,8.61,Debit
SL00012626,INV202405064,20241213,P000752,3,9.29,0,3.34,31.21,Debit
SL00012627,INV202405065,20241213,P000515,1,7.99,0,0,7.99,Debit
SL00012628,INV202405065,20241213,P000181,1,7.99,0,0,7.99,Debit
SL00012629,INV202405065,20241213,P000606,1,8.29,0,0.99,9.28,Debit
SL00012630,INV202405066,20241213,P000543,1,1.69,0,0,1.69,Debit
SL00012631,INV202405066,20241213,P000674,1,39.99,0,0,39.99,Debit
SL00012632,INV202405066,20241213,P000836,2,12.99,0,3.12,29.1,Debit
SL00012633,INV202405067,20241213,P000695,3,10.99,0,0,32.97,Debit
SL00012634,INV202405068,20241213,P000642,2,8.99,0,0,17.98,Debit
SL00012635,INV202405068,20241213,P000269,1,6.49,0,0.78,7.27,Debit
SL00012636,INV202405068,20241213,P000388,1,2.09,0,0.25,2.34,Debit
SL00012637,INV202405069,20241213,P000494,1,5.79,0,0,5.79,Cash
SL00012638,INV202405069,20241213,P000093,3,5.99,0,0,17.97,Cash
SL00012639,INV202405070,20241213,P000146,1,6.49,0,0,6.49,Debit
SL00012640,INV202405071,20241213,P000020,2,9.29,0,0,18.58,Debit
SL00012641,INV202405071,20241213,P000285,3,3.59,0,1.29,12.06,Debit
SL00012642,INV202405072,20241213,P000455,1,8.99,0,0,8.99,Cash
SL00012643,INV202405072,20241213,P000256,2,11.49,3.91,2.29,21.36,Cash
SL00012644,INV202405073,20241213,P000515,3,7.99,0,0,23.97,Debit
SL00012645,INV202405074,20241213,P000105,1,4.99,0,0,4.99,Credit
SL00012646,INV202405074,20241213,P000084,1,6.49,0,0,6.49,Credit
SL00012647,INV202405074,20241213,P000406,2,5.29,0,1.27,11.85,Credit
SL00012648,INV202405075,20241213,P000090,1,18.99,0,0,18.99,Credit
SL00012649,INV202405075,20241213,P000491,2,7.99,0,0,15.98,Credit
SL00012650,INV202405075,20241213,P000440,1,6.29,0,0.75,7.04,Credit
SL00012651,INV202405076,20241214,P000314,3,11.29,0,4.06,37.93,Debit
SL00012652,INV202405076,20241214,P000110,1,6.29,0,0,6.29,Debit
SL00012653,INV202405077,20241214,P000137,1,1.69,0,0,1.69,Debit
SL00012654,INV202405077,20241214,P000041,2,5.69,6.85,0,4.53,Debit
SL00012655,INV202405078,20241214,P000477,1,2.69,0,0,2.69,Debit
SL00012656,INV202405079,20241214,P000253,3,12.99,0,4.68,43.65,Credit
SL00012657,INV202405079,20241214,P000441,3,5.99,2.39,1.87,17.45,Credit
SL00012658,INV202405080,20241214,P000621,1,7.49,0,0.9,8.39,Cash
SL00012659,INV202405081,20241214,P000782,1,7.19,0,0.86,8.05,Debit
SL00012660,INV202405081,20241214,P000119,3,5.09,0,0,15.27,Debit
SL00012661,INV202405081,20241214,P000028,3,8.99,0,0,26.97,Debit
SL00012662,INV202405082,20241214,P000850,2,10.99,7.11,1.78,16.65,Debit
SL00012663,INV202405082,20241214,P000261,3,8.19,8.98,1.87,17.46,Debit
SL00012664,INV202405083,20241214,P000382,2,1.79,0.72,0,2.86,Cash
SL00012665,INV202405083,20241214,P000124,2,7.79,0,0,15.58,Cash
SL00012666,INV202405083,20241214,P000815,1,14.49,0,1.74,16.23,Cash
SL00012667,INV202405084,20241214,P000656,2,35.99,0,0,71.98,Debit
SL00012668,INV202405084,20241214,P000015,3,8.49,0,0,25.47,Debit
SL00012669,INV202405084,20241214,P000363,3,3.99,2.3,1.16,10.83,Debit
SL00012670,INV202405085,20241214,P000757,3,12.99,0,4.68,43.65,Credit
SL00012671,INV202405085,20241214,P000704,2,42.99,0,0,85.98,Credit
SL00012672,INV202405086,20241214,P000269,1,6.49,1.6,0.59,5.48,Credit
SL00012673,INV202405087,20241214,P000734,1,7.19,0,0.86,8.05,Debit
SL00012674,INV202405088,20241214,P000603,2,7.69,0,1.85,17.23,Credit
SL00012675,INV202405088,20241214,P000264,2,7.99,0,1.92,17.9,Credit
SL00012676,INV202405088,20241214,P000510,1,8.79,0,0,8.79,Credit
SL00012677,INV202405089,20241214,P000062,3,8.19,0,0,24.57,Credit
SL00012678,INV202405089,20241214,P000643,3,10.99,4.31,0,28.66,Credit
SL00012679,INV202405090,20241214,P000818,3,13.99,2.19,4.77,44.55,Debit
SL00012680,INV202405090,20241214,P000244,2,6.19,0,1.49,13.87,Debit
SL00012681,INV202405091,20241214,P000614,2,7.69,0,1.85,17.23,Debit
SL00012682,INV202405091,20241214,P000027,2,8.69,0,0,17.38,Debit
SL00012683,INV202405092,20241214,P000844,1,12.99,0,1.56,14.55,Debit
SL00012684,INV202405092,20241214,P000451,1,15.99,0,0,15.99,Debit
SL00012685,INV202405092,20241214,P000742,1,9.99,1.53,1.02,9.48,Debit
SL00012686,INV202405092,20241214,P000713,3,17.49,0,6.3,58.77,Debit
SL00012687,INV202405093,20241214,P000277,3,3.49,0,1.26,11.73,Credit
