PurchaseLineID,PurchaseOrderID,DateKey,SupplierID,ProductID,QuantityPurchased,UnitCost,TotalCost,PurchaseStatus
PL0002187,PO202400378,20240315,SUP002,P000077,21,2.49,52.29,Received
PL0002188,PO202400378,20240315,SUP002,P000113,21,4.59,96.39,Received
PL0002189,PO202400378,20240315,SUP002,P000129,27,4.49,121.23,Received
PL0002190,PO202400378,20240315,SUP002,P000102,29,3.19,92.51,Received
PL0002191,PO202500379,20250815,SUP005,P000274,22,2.29,50.38,Received
PL0002192,PO202500379,20250815,SUP005,P000353,24,5.99,143.76,Received
PL0002193,PO202500379,20250815,SUP005,P000322,21,2.49,52.29,Received
PL0002194,PO202500379,20250815,SUP005,P000349,29,1.69,49.01,Received
PL0002195,PO202500379,20250815,SUP005,P000285,22,2.49,54.78,Received
PL0002196,PO202400380,20240715,SUP029,P000434,25,1.19,29.75,Cancelled
PL0002197,PO202400380,20240715,SUP029,P000438,21,2.99,62.79,Cancelled
PL0002198,PO202400380,20240715,SUP029,P000430,26,1.49,38.74,Cancelled
PL0002199,PO202400380,20240715,SUP029,P000398,21,2.49,52.29,Cancelled
PL0002200,PO202400380,20240715,SUP029,P000433,23,1.19,27.37,Cancelled
PL0002201,PO202400380,20240715,SUP029,P000365,25,2.69,67.25,Cancelled
PL0002202,PO202400380,20240715,SUP029,P000406,21,3.49,73.29,Cancelled
PL0002203,PO202400380,20240715,SUP029,P000439,25,5.49,137.25,Cancelled
PL0002204,PO202500381,20250515,SUP012,P000026,28,5.69,159.32,Received
PL0002205,PO202500381,20250515,SUP012,P000015,27,5.99,161.73,Received
PL0002206,PO202500381,20250515,SUP012,P000059,26,5.99,155.74,Received
PL0002207,PO202500381,20250515,SUP012,P000064,25,7.49,187.25,Received
PL0002208,PO202400382,20240415,SUP001,P000014,21,3.99,83.79,Received
PL0002209,PO202400382,20240415,SUP001,P000631,27,8.49,229.23,Received
PL0002210,PO202400382,20240415,SUP001,P000045,21,2.99,62.79,Received
PL0002211,PO202400382,20240415,SUP001,P000007,30,2.79,83.7,Received
PL0002212,PO202400382,20240415,SUP001,P000002,24,5.29,126.96,Received
PL0002213,PO202500383,20250515,SUP011,P000806,23,5.49,126.27,Received
PL0002214,PO202500383,20250515,SUP011,P000773,30,5.99,179.7,Received
PL0002215,PO202500383,20250515,SUP011,P000839,21,9.99,209.79,Received
PL0002216,PO202500383,20250515,SUP011,P000780,22,2.49,54.78,Received
PL0002217,PO202500383,20250515,SUP011,P000811,21,8.99,188.79,Received
PL0002218,PO202500383,20250515,SUP011,P000834,23,8.49,195.27,Received
PL0002219,PO202500383,20250515,SUP011,P000789,27,6.99,188.73,Received
PL0002220,PO202400384,20240215,SUP023,P000082,21,3.19,66.99,Received
PL0002221,PO202400384,20240215,SUP023,P000104,21,3.49,73.29,Received
PL0002222,PO202400384,20240215,SUP023,P000124,21,5.39,113.19,Received
PL0002223,PO202400384,20240215,SUP023,P000092,26,14.29,371.54,Received
PL0002224,PO202500385,20251015,SUP012,P000027,22,6.29,138.38,Received
PL0002225,PO202500385,20251015,SUP012,P000028,24,6.49,155.76,Received
PL0002226,PO202500385,20251015,SUP012,P000059,29,5.99,173.71,Received
PL0002227,PO202500385,20251015,SUP012,P000025,22,5.69,125.18,Received
PL0002228,PO202500385,20251015,SUP012,P000030,26,5.99,155.74,Received
PL0002229,PO202500385,20251015,SUP012,P000009,24,3.49,83.76,Received
PL0002230,PO202400386,20241215,SUP003,P000169,23,3.29,75.67,Received
PL0002231,PO202400386,20241215,SUP003,P000178,21,1.79,37.59,Received
PL0002232,PO202400386,20241215,SUP003,P000148,23,4.89,112.47,Received
PL0002233,PO202400386,20241215,SUP003,P000158,23,2.99,68.77,Received
PL0002234,PO202400386,20241215,SUP003,P000132,23,0.79,18.17,Received
PL0002235,PO202400386,20241215,SUP003,P000200,22,2.29,50.38,Received
PL0002236,PO202400387,20240715,SUP011,P000786,23,6.29,144.67,Received
PL0002237,PO202400387,20240715,SUP011,P000823,23,10.49,241.27,Received
PL0002238,PO202400387,20240715,SUP011,P000771,26,2.99,77.74,Received
PL0002239,PO202400387,20240715,SUP011,P000803,26,6.99,181.74,Received
PL0002240,PO202400387,20240715,SUP011,P000788,29,5.99,173.71,Received
PL0002241,PO202400387,20240715,SUP011,P000775,24,2.99,71.76,Received
PL0002242,PO202400388,20241215,SUP029,P000372,23,2.79,64.17,Pending
PL0002243,PO202400388,20241215,SUP029,P000436,22,4.99,109.78,Pending
PL0002244,PO202400388,20241215,SUP029,P000433,23,1.19,27.37,Pending
PL0002245,PO202400388,20241215,SUP029,P000380,24,4.49,107.76,Pending
PL0002246,PO202400388,20241215,SUP029,P000386,26,1.19,30.94,Pending
PL0002247,PO202400388,20241215,SUP029,P000448,23,2.79,64.17,Pending
PL0002248,PO202400389,20240415,SUP029,P000436,26,4.99,129.74,Received
PL0002249,PO202400389,20240415,SUP029,P000439,21,5.49,115.29,Received
PL0002250,PO202400389,20240415,SUP029,P000449,23,2.79,64.17,Received
PL0002251,PO202400389,20240415,SUP029,P000380,24,4.49,107.76,Received
PL0002252,PO202400389,20240415,SUP029,P000394,25,1.19,29.75,Received
PL0002253,PO202400389,20240415,SUP029,P000434,23,1.19,27.37,Received
PL0002254,PO202400389,20240415,SUP029,P000447,23,2.99,68.77,Received
PL0002255,PO202500390,20251015,SUP010,P000740,23,3.49,80.27,Received
PL0002256,PO202500390,20251015,SUP010,P000724,24,10.99,263.76,Received
PL0002257,PO202500390,20251015,SUP010,P000762,27,2.99,80.73,Received
PL0002258,PO202500390,20251015,SUP010,P000718,21,9.99,209.79,Received
PL0002259,PO202500390,20251015,SUP010,P000712,21,13.49,283.29,Received
PL0002260,PO202500390,20251015,SUP010,P000716,23,8.99,206.77,Received
PL0002261,PO202500391,20250415,SUP006,P000381,28,0.99,27.72,Received
PL0002262,PO202500391,20250415,SUP006,P000363,24,2.49,59.76,Received
PL0002263,PO202500391,20250415,SUP006,P000431,24,1.49,35.76,Received
PL0002264,PO202500391,20250415,SUP006,P000432,22,1.49,32.78,Received
PL0002265,PO202500391,20250415,SUP006,P000388,25,1.19,29.75,Received
PL0002266,PO202500391,20250415,SUP006,P000407,24,2.99,71.76,Received
PL0002267,PO202400392,20240415,SUP004,P000259,24,2.99,71.76,Cancelled
PL0002268,PO202400392,20240415,SUP004,P000237,23,6.49,149.27,Cancelled
PL0002269,PO202400392,20240415,SUP004,P000226,23,3.99,91.77,Cancelled
PL0002270,PO202400392,20240415,SUP004,P000212,23,6.29,144.67,Cancelled
PL0002271,PO202400392,20240415,SUP004,P000246,23,4.39,100.97,Cancelled
PL0002272,PO202400392,20240415,SUP004,P000232,23,5.99,137.77,Cancelled
PL0002273,PO202400392,20240415,SUP004,P000228,24,4.99,119.76,Cancelled
PL0002274,PO202400392,20240415,SUP004,P000230,26,5.69,147.94,Cancelled
PL0002275,PO202400393,20241115,SUP006,P000384,23,0.99,22.77,Received
PL0002276,PO202400393,20241115,SUP006,P000396,26,2.29,59.54,Received
PL0002277,PO202400393,20241115,SUP006,P000407,22,2.99,65.78,Received
PL0002278,PO202400393,20241115,SUP006,P000382,22,0.99,21.78,Received
PL0002279,PO202400393,20241115,SUP006,P000370,24,2.99,71.76,Received
PL0002280,PO202400394,20240315,SUP010,P000733,26,6.49,168.74,Received
PL0002281,PO202400394,20240315,SUP010,P000725,28,8.49,237.72,Received
PL0002282,PO202400394,20240315,SUP010,P000744,23,3.99,91.77,Received
PL0002283,PO202400394,20240315,SUP010,P000721,24,13.99,335.76,Received
PL0002284,PO202500395,20250915,SUP011,P000848,23,39.99,919.77,Received
PL0002285,PO202500395,20250915,SUP011,P000842,23,5.99,137.77,Received
PL0002286,PO202500395,20250915,SUP011,P000847,22,12.99,285.78,Received
PL0002287,PO202400396,20240115,SUP003,P000169,21,3.29,69.09,Received
PL0002288,PO202400396,20240115,SUP003,P000173,21,3.29,69.09,Received
PL0002289,PO202400396,20240115,SUP003,P000179,26,2.49,64.74,Received
PL0002290,PO202400396,20240115,SUP003,P000146,26,4.29,111.54,Received
PL0002291,PO202400396,20240115,SUP003,P000167,23,3.49,80.27,Received
PL0002292,PO202400396,20240115,SUP003,P000198,21,1.29,27.09,Received
PL0002293,PO202400396,20240115,SUP003,P000143,24,2.49,59.76,Received
PL0002294,PO202400396,20240115,SUP003,P000174,21,2.49,52.29,Received
PL0002295,PO202400397,20241115,SUP023,P000098,21,2.59,54.39,Received
PL0002296,PO202400397,20241115,SUP023,P000074,23,3.29,75.67,Received
PL0002297,PO202400397,20241115,SUP023,P000079,24,2.89,69.36,Received
PL0002298,PO202400397,20241115,SUP023,P000108,22,5.19,114.18,Received
PL0002299,PO202400397,20241115,SUP023,P000073,24,2.39,57.36,Received
PL0002300,PO202400398,20240915,SUP011,P000835,24,9.49,227.76,Received
PL0002301,PO202400398,20240915,SUP011,P000771,27,2.99,80.73,Received
PL0002302,PO202400398,20240915,SUP011,P000825,21,6.49,136.29,Received
PL0002303,PO202400398,20240915,SUP011,P000784,25,4.99,124.75,Received
PL0002304,PO202400398,20240915,SUP011,P000797,22,5.29,116.38,Received
PL0002305,PO202400398,20240915,SUP011,P000824,25,2.99,74.75,Received
PL0002306,PO202400398,20240915,SUP011,P000816,23,11.49,264.27,Received
PL0002307,PO202500399,20250315,SUP014,P000183,23,4.79,110.17,Received
PL0002308,PO202500399,20250315,SUP014,P000205,25,2.49,62.25,Received
PL0002309,PO202500399,20250315,SUP014,P000155,22,4.99,109.78,Received
PL0002310,PO202500399,20250315,SUP014,P000175,22,3.69,81.18,Received
PL0002311,PO202500399,20250315,SUP014,P000134,23,0.89,20.47,Received
PL0002312,PO202500399,20250315,SUP014,P000191,23,1.69,38.87,Received
PL0002313,PO202500399,20250315,SUP014,P000201,23,2.19,50.37,Received
PL0002314,PO202500399,20250315,SUP014,P000147,23,4.39,100.97,Received
PL0002315,PO202500400,20250815,SUP005,P000359,27,5.99,161.73,Received
PL0002316,PO202500400,20250815,SUP005,P000284,27,2.29,61.83,Received
PL0002317,PO202500400,20250815,SUP005,P000304,22,4.49,98.78,Received
PL0002318,PO202500400,20250815,SUP005,P000305,28,4.29,120.12,Received
PL0002319,PO202500400,20250815,SUP005,P000356,23,5.49,126.27,Received
PL0002320,PO202500401,20250115,SUP009,P000707,24,18.99,455.76,Received
PL0002321,PO202500401,20250115,SUP009,P000663,22,18.99,417.78,Received
PL0002322,PO202500401,20250115,SUP009,P000670,22,12.99,285.78,Received
PL0002323,PO202500401,20250115,SUP009,P000673,24,8.99,215.76,Received
PL0002324,PO202500402,20250215,SUP009,P000666,22,17.49,384.78,Received
PL0002325,PO202500402,20250215,SUP009,P000674,23,27.99,643.77,Received
PL0002326,PO202500402,20250215,SUP009,P000661,23,21.99,505.77,Received
PL0002327,PO202500402,20250215,SUP009,P000676,23,7.99,183.77,Received
PL0002328,PO202500402,20250215,SUP009,P000707,23,18.99,436.77,Received
PL0002329,PO202500402,20250215,SUP009,P000673,23,8.99,206.77,Received
PL0002330,PO202500402,20250215,SUP009,P000708,30,15.99,479.7,Received
PL0002331,PO202400403,20240115,SUP006,P000443,23,3.69,84.87,Received
PL0002332,PO202400403,20240115,SUP006,P000401,21,8.49,178.29,Received
PL0002333,PO202400403,20240115,SUP006,P000421,22,3.29,72.38,Received
PL0002334,PO202400403,20240115,SUP006,P000402,22,8.99,197.78,Received
PL0002335,PO202400403,20240115,SUP006,P000404,23,2.99,68.77,Received
PL0002336,PO202400403,20240115,SUP006,P000373,25,2.49,62.25,Received
PL0002337,PO202500404,20250115,SUP005,P000297,24,1.89,45.36,Received
PL0002338,PO202500404,20250115,SUP005,P000318,21,8.99,188.79,Received
PL0002339,PO202500404,20250115,SUP005,P000272,21,2.29,48.09,Received
PL0002340,PO202500404,20250115,SUP005,P000356,25,5.49,137.25,Received
PL0002341,PO202500404,20250115,SUP005,P000337,25,2.49,62.25,Received
PL0002342,PO202500404,20250115,SUP005,P000353,23,5.99,137.77,Received
PL0002343,PO202500404,20250115,SUP005,P000343,23,3.89,89.47,Received
PL0002344,PO202400405,20240715,SUP023,P000104,22,3.49,76.78,Pending
PL0002345,PO202400405,20240715,SUP023,P000079,23,2.89,66.47,Pending
PL0002346,PO202400405,20240715,SUP023,P000086,23,4.29,98.67,Pending
PL0002347,PO202400405,20240715,SUP023,P000091,23,13.49,310.27,Pending
PL0002348,PO202400406,20240415,SUP023,P000123,23,4.99,114.77,Pending
PL0002349,PO202400406,20240415,SUP023,P000092,21,14.29,300.09,Pending
PL0002350,PO202400406,20240415,SUP023,P000073,21,2.39,50.19,Pending
PL0002351,PO202400406,20240415,SUP023,P000116,22,3.49,76.78,Pending
PL0002352,PO202400406,20240415,SUP023,P000087,21,4.29,90.09,Pending
PL0002353,PO202400406,20240415,SUP023,P000079,22,2.89,63.58,Pending
PL0002354,PO202400406,20240415,SUP023,P000112,21,4.39,92.19,Pending
PL0002355,PO202400406,20240415,SUP023,P000098,21,2.59,54.39,Pending
PL0002356,PO202400407,20240615,SUP029,P000430,21,1.49,31.29,Received
PL0002357,PO202400407,20240615,SUP029,P000398,37,2.49,92.13,Received
PL0002358,PO202400407,20240615,SUP029,P000424,23,3.49,80.27,Received
PL0002359,PO202400407,20240615,SUP029,P000375,24,2.99,71.76,Received
PL0002360,PO202500408,20250415,SUP011,P000849,22,6.99,153.78,Received
PL0002361,PO202500409,20250715,SUP003,P000158,25,2.99,74.75,Pending
PL0002362,PO202500409,20250715,SUP003,P000173,26,3.29,85.54,Pending
PL0002363,PO202500409,20250715,SUP003,P000174,24,2.49,59.76,Pending
PL0002364,PO202500409,20250715,SUP003,P000157,26,5.29,137.54,Pending
PL0002365,PO202500409,20250715,SUP003,P000640,21,7.49,157.29,Pending
PL0002366,PO202500410,20250115,SUP023,P000087,24,4.29,102.96,Received
PL0002367,PO202500410,20250115,SUP023,P000103,23,3.39,77.97,Received
PL0002368,PO202500410,20250115,SUP023,P000091,21,13.49,283.29,Received
PL0002369,PO202500410,20250115,SUP023,P000092,24,14.29,342.96,Received
PL0002370,PO202500410,20250115,SUP023,P000112,23,4.39,100.97,Received
PL0002371,PO202500410,20250115,SUP023,P000107,23,4.99,114.77,Received
PL0002372,PO202500410,20250115,SUP023,P000073,26,2.39,62.14,Received
PL0002373,PO202500410,20250115,SUP023,P000123,25,4.99,124.75,Received
PL0002374,PO202400411,20241115,SUP009,P000647,21,12.99,272.79,Received
PL0002375,PO202400411,20241115,SUP009,P000701,29,7.49,217.21,Received
PL0002376,PO202400411,20241115,SUP009,P000703,25,16.99,424.75,Received
PL0002377,PO202400411,20241115,SUP009,P000643,23,7.49,172.27,Received
PL0002378,PO202400411,20241115,SUP009,P000691,22,9.99,219.78,Received
PL0002379,PO202400411,20241115,SUP009,P000687,27,12.99,350.73,Received
PL0002380,PO202400412,20240215,SUP006,P000362,22,2.49,54.78,Received
PL0002381,PO202400412,20240215,SUP006,P000444,27,1.89,51.03,Received
PL0002382,PO202400412,20240215,SUP006,P000422,22,3.29,72.38,Received
PL0002383,PO202400412,20240215,SUP006,P000383,31,0.99,30.69,Received
PL0002384,PO202400412,20240215,SUP006,P000389,21,1.19,24.99,Received
PL0002385,PO202400412,20240215,SUP006,P000370,23,2.99,68.77,Received
PL0002386,PO202400412,20240215,SUP006,P000395,21,2.29,48.09,Received
PL0002387,PO202500413,20250315,SUP011,P000847,22,12.99,285.78,Received
PL0002388,PO202500413,20250315,SUP011,P000842,25,5.99,149.75,Received
PL0002389,PO202500414,20251015,SUP004,P000247,23,7.49,172.27,Received
PL0002390,PO202500414,20251015,SUP004,P000250,27,9.99,269.73,Received
PL0002391,PO202500414,20251015,SUP004,P000211,23,5.99,137.77,Received
PL0002392,PO202500414,20251015,SUP004,P000263,24,5.29,126.96,Received
PL0002393,PO202400415,20240415,SUP013,P000054,26,5.29,137.54,Received
PL0002394,PO202400415,20240415,SUP013,P000066,24,5.29,126.96,Received
PL0002395,PO202400415,20240415,SUP013,P000052,25,5.69,142.25,Received
PL0002396,PO202400415,20240415,SUP013,P000039,26,4.39,114.14,Received
PL0002397,PO202400415,20240415,SUP013,P000006,22,5.99,131.78,Received
PL0002398,PO202500416,20250615,SUP012,P000016,26,6.49,168.74,Received
PL0002399,PO202500416,20250615,SUP012,P000018,22,6.99,153.78,Received
PL0002400,PO202500416,20250615,SUP012,P000028,27,6.49,175.23,Received
PL0002401,PO202500416,20250615,SUP012,P000029,22,6.29,138.38,Received
PL0002402,PO202500416,20250615,SUP012,P000021,27,6.99,188.73,Received
PL0002403,PO202500416,20250615,SUP012,P000019,21,5.99,125.79,Received
PL0002404,PO202500417,20251115,SUP003,P000636,21,3.99,83.79,Cancelled
PL0002405,PO202500417,20251115,SUP003,P000189,22,1.29,28.38,Cancelled
PL0002406,PO202500417,20251115,SUP003,P000143,22,2.49,54.78,Cancelled
PL0002407,PO202500417,20251115,SUP003,P000193,26,1.69,43.94,Cancelled
PL0002408,PO202500418,20251215,SUP009,P000658,21,16.99,356.79,Received
PL0002409,PO202500418,20251215,SUP009,P000643,23,7.49,172.27,Received
PL0002410,PO202500418,20251215,SUP009,P000703,23,16.99,390.77,Received
PL0002411,PO202500418,20251215,SUP009,P000682,25,6.99,174.75,Received
PL0002412,PO202500418,20251215,SUP009,P000681,24,6.99,167.76,Received
PL0002413,PO202500418,20251215,SUP009,P000683,21,7.29,153.09,Received
PL0002414,PO202500418,20251215,SUP009,P000709,22,11.99,263.78,Received
PL0002415,PO202400419,20240515,SUP030,P000462,23,3.49,80.27,Received
PL0002416,PO202400419,20240515,SUP030,P000480,24,1.89,45.36,Received
PL0002417,PO202400419,20240515,SUP030,P000534,25,0.99,24.75,Received
PL0002418,PO202400419,20240515,SUP030,P000554,24,2.29,54.96,Received
PL0002419,PO202400419,20240515,SUP030,P000541,22,2.99,65.78,Received
PL0002420,PO202400419,20240515,SUP030,P000505,23,3.49,80.27,Received
PL0002421,PO202500420,20250315,SUP009,P000704,26,29.99,779.74,Received
PL0002422,PO202500420,20250315,SUP009,P000653,25,8.49,212.25,Received
PL0002423,PO202500420,20250315,SUP009,P000687,22,12.99,285.78,Received
PL0002424,PO202500420,20250315,SUP009,P000702,24,7.29,174.96,Received
PL0002425,PO202500420,20250315,SUP009,P000691,25,9.99,249.75,Received
PL0002426,PO202500420,20250315,SUP009,P000697,21,21.99,461.79,Received
PL0002427,PO202500420,20250315,SUP009,P000651,22,8.99,197.78,Received
PL0002428,PO202500421,20250415,SUP011,P000791,22,8.99,197.78,Received
PL0002429,PO202500421,20250415,SUP011,P000798,24,5.29,126.96,Received
PL0002430,PO202500421,20250415,SUP011,P000835,23,9.49,218.27,Received
PL0002431,PO202500421,20250415,SUP011,P000804,22,6.99,153.78,Received
PL0002432,PO202500422,20250915,SUP030,P000540,24,2.99,71.76,Pending
PL0002433,PO202500422,20250915,SUP030,P000557,23,1.99,45.77,Pending
PL0002434,PO202500422,20250915,SUP030,P000576,23,3.49,80.27,Pending
PL0002435,PO202500422,20250915,SUP030,P000514,24,12.99,311.76,Pending
PL0002436,PO202500422,20250915,SUP030,P000571,23,4.99,114.77,Pending
PL0002437,PO202500422,20250915,SUP030,P000558,28,2.19,61.32,Pending
PL0002438,PO202500423,20251215,SUP030,P000543,23,0.99,22.77,Received
PL0002439,PO202500423,20251215,SUP030,P000525,27,5.99,161.73,Received
PL0002440,PO202500423,20251215,SUP030,P000505,22,3.49,76.78,Received
PL0002441,PO202500423,20251215,SUP030,P000585,25,5.49,137.25,Received
PL0002442,PO202500423,20251215,SUP030,P000570,22,5.49,120.78,Received
PL0002443,PO202500424,20250115,SUP016,P000355,22,4.29,94.38,Received
PL0002444,PO202500424,20250115,SUP016,P000317,22,11.49,252.78,Received
PL0002445,PO202500424,20250115,SUP016,P000346,23,5.49,126.27,Received
PL0002446,PO202500424,20250115,SUP016,P000301,24,2.69,64.56,Received
PL0002447,PO202500424,20250115,SUP016,P000340,26,3.99,103.74,Received
PL0002448,PO202500424,20250115,SUP016,P000314,29,7.79,225.91,Received
PL0002449,PO202500424,20250115,SUP016,P000287,23,5.49,126.27,Received
PL0002450,PO202400425,20240415,SUP005,P000322,24,2.49,59.76,Received
PL0002451,PO202400425,20240415,SUP005,P000356,22,5.49,120.78,Received
PL0002452,PO202400425,20240415,SUP005,P000349,23,1.69,38.87,Received
PL0002453,PO202400425,20240415,SUP005,P000296,23,1.89,43.47,Received
PL0002454,PO202400425,20240415,SUP005,P000275,25,2.29,57.25,Received
PL0002455,PO202400425,20240415,SUP005,P000306,23,4.79,110.17,Received
PL0002456,PO202400425,20240415,SUP005,P000283,23,1.69,38.87,Received
PL0002457,PO202500426,20250915,SUP009,P000671,21,12.49,262.29,Received
PL0002458,PO202500426,20250915,SUP009,P000674,23,27.99,643.77,Received
PL0002459,PO202500426,20250915,SUP009,P000672,27,7.99,215.73,Received
PL0002460,PO202500426,20250915,SUP009,P000666,23,17.49,402.27,Received
PL0002461,PO202500426,20250915,SUP009,P000669,21,10.99,230.79,Received
PL0002462,PO202500426,20250915,SUP009,P000665,23,16.99,390.77,Received
PL0002463,PO202400427,20240515,SUP009,P000674,22,27.99,615.78,Received
PL0002464,PO202400427,20240515,SUP009,P000707,23,18.99,436.77,Received
PL0002465,PO202400427,20240515,SUP009,P000680,24,8.99,215.76,Received
PL0002466,PO202400427,20240515,SUP009,P000675,22,24.99,549.78,Received
PL0002467,PO202400427,20240515,SUP009,P000670,21,12.99,272.79,Received
PL0002468,PO202400428,20241215,SUP007,P000552,21,4.99,104.79,Received
PL0002469,PO202400428,20241215,SUP007,P000551,25,4.49,112.25,Received
PL0002470,PO202400428,20241215,SUP007,P000475,21,1.79,37.59,Received
PL0002471,PO202400428,20241215,SUP007,P000589,21,2.29,48.09,Received
PL0002472,PO202400428,20241215,SUP007,P000457,22,1.79,39.38,Received
PL0002473,PO202400428,20241215,SUP007,P000569,32,3.99,127.68,Received
PL0002474,PO202400429,20241215,SUP006,P000383,24,0.99,23.76,Received
PL0002475,PO202400429,20241215,SUP006,P000363,28,2.49,69.72,Received
PL0002476,PO202400429,20241215,SUP006,P000404,21,2.99,62.79,Received
PL0002477,PO202400429,20241215,SUP006,P000376,23,2.99,68.77,Received
PL0002478,PO202400429,20241215,SUP006,P000450,23,2.99,68.77,Received
PL0002479,PO202400429,20241215,SUP006,P000367,22,2.99,65.78,Received
PL0002480,PO202500430,20250615,SUP011,P000847,23,12.99,298.77,Received
PL0002481,PO202500430,20250615,SUP011,P000842,23,5.99,137.77,Received
PL0002482,PO202400431,20240915,SUP011,P000849,24,6.99,167.76,Received
PL0002483,PO202500432,20251215,SUP023,P000083,29,3.29,95.41,Received
PL0002484,PO202500432,20251215,SUP023,P000079,22,2.89,63.58,Received
PL0002485,PO202500432,20251215,SUP023,P000124,25,5.39,134.75,Received
PL0002486,PO202500432,20251215,SUP023,P000117,23,3.59,82.57,Received
PL0002487,PO202500432,20251215,SUP023,P000116,21,3.49,73.29,Received
PL0002488,PO202500432,20251215,SUP023,P000087,26,4.29,111.54,Received
PL0002489,PO202400433,20241015,SUP030,P000461,22,3.49,76.78,Received
PL0002490,PO202400433,20241015,SUP030,P000476,21,1.69,35.49,Received
PL0002491,PO202400433,20241015,SUP030,P000510,22,5.99,131.78,Received
PL0002492,PO202400433,20241015,SUP030,P000548,31,3.99,123.69,Received
PL0002493,PO202400433,20241015,SUP030,P000575,26,3.49,90.74,Received
PL0002494,PO202400433,20241015,SUP030,P000579,22,3.29,72.38,Received
PL0002495,PO202400433,20241015,SUP030,P000572,22,2.49,54.78,Received
PL0002496,PO202400434,20240415,SUP008,P000632,23,7.99,183.77,Cancelled
PL0002497,PO202400434,20240415,SUP008,P000628,25,6.99,174.75,Cancelled
PL0002498,PO202400434,20240415,SUP008,P000616,23,5.29,121.67,Cancelled
PL0002499,PO202400434,20240415,SUP008,P000617,25,6.49,162.25,Cancelled
PL0002500,PO202400435,20240415,SUP003,P000200,23,2.29,52.67,Pending
